date,spx,vix,vix3m
2016-04-01,2072.780029296875,13.100000381469727,16.5
2016-04-04,2066.1298828125,14.119999885559082,17.229999542236328
2016-04-05,2045.1700439453125,15.420000076293945,18.3799991607666
2016-04-06,2066.659912109375,14.09000015258789,17.280000686645508
2016-04-07,2041.9100341796875,16.15999984741211,18.860000610351562
2016-04-08,2047.5999755859375,15.359999656677246,18.31999969482422
2016-04-11,2041.989990234375,16.260000228881836,18.889999389648438
2016-04-12,2061.719970703125,14.850000381469727,17.969999313354492
2016-04-13,2082.419921875,13.84000015258789,17.260000228881836
2016-04-14,2082.780029296875,13.720000267028809,17.239999771118164
2016-04-15,2080.72998046875,13.619999885559082,17.15999984741211
2016-04-18,2094.340087890625,13.350000381469727,16.510000228881836
2016-04-19,2100.800048828125,13.239999771118164,16.469999313354492
2016-04-20,2102.39990234375,13.279999732971191,16.600000381469727
2016-04-21,2091.47998046875,13.949999809265137,17.139999389648438
2016-04-22,2091.580078125,13.220000267028809,16.639999389648438
2016-04-25,2087.7900390625,14.079999923706055,17.219999313354492
2016-04-26,2091.699951171875,13.960000038146973,16.920000076293945
2016-04-27,2095.14990234375,13.770000457763672,16.770000457763672
2016-04-28,2075.81005859375,15.220000267028809,17.780000686645508
2016-04-29,2065.300048828125,15.699999809265137,18.450000762939453
2016-05-02,2081.429931640625,14.680000305175781,17.780000686645508
2016-05-03,2063.3701171875,15.600000381469727,18.56999969482422
2016-05-04,2051.1201171875,16.049999237060547,18.90999984741211
2016-05-05,2050.6298828125,15.90999984741211,18.920000076293945
2016-05-06,2057.139892578125,14.720000267028809,18.270000457763672
2016-05-09,2058.68994140625,14.569999694824219,18.049999237060547
2016-05-10,2084.389892578125,13.630000114440918,17.18000030517578
2016-05-11,2064.4599609375,14.6899995803833,18.020000457763672
2016-05-12,2064.110107421875,14.40999984741211,17.75
2016-05-13,2046.6099853515625,15.039999961853027,18.25
2016-05-16,2066.659912109375,14.680000305175781,17.700000762939453
2016-05-17,2047.2099609375,15.569999694824219,18.43000030517578
2016-05-18,2047.6300048828125,15.949999809265137,18.540000915527344
2016-05-19,2040.0400390625,16.329999923706055,18.770000457763672
2016-05-20,2052.320068359375,15.199999809265137,18.049999237060547
2016-05-23,2048.0400390625,15.819999694824219,18.149999618530273
2016-05-24,2076.06005859375,14.420000076293945,17.079999923706055
2016-05-25,2090.5400390625,13.899999618530273,16.770000457763672
2016-05-26,2090.10009765625,13.430000305175781,16.559999465942383
2016-05-27,2099.06005859375,13.119999885559082,16.309999465942383
2016-05-31,2096.949951171875,14.1899995803833,16.6299991607666
2016-06-01,2099.330078125,14.199999809265137,16.700000762939453
2016-06-02,2105.260009765625,13.630000114440918,16.3700008392334
2016-06-03,2099.1298828125,13.470000267028809,16.489999771118164
2016-06-06,2109.409912109375,13.649999618530273,16.440000534057617
2016-06-07,2112.1298828125,14.050000190734863,16.6299991607666
2016-06-08,2119.1201171875,14.079999923706055,16.790000915527344
2016-06-09,2115.47998046875,14.640000343322754,17.31999969482422
2016-06-10,2096.070068359375,17.030000686645508,18.940000534057617
2016-06-13,2079.06005859375,20.969999313354492,21.8700008392334
2016-06-14,2075.320068359375,20.5,21.940000534057617
2016-06-15,2071.5,20.139999389648438,21.809999465942383
2016-06-16,2077.989990234375,19.3700008392334,21.15999984741211
2016-06-17,2071.219970703125,19.40999984741211,21.309999465942383
2016-06-20,2083.25,18.3700008392334,19.809999465942383
2016-06-21,2088.89990234375,18.479999542236328,19.690000534057617
2016-06-22,2085.449951171875,21.170000076293945,21.079999923706055
2016-06-23,2113.320068359375,17.25,18.420000076293945
2016-06-24,2037.4100341796875,25.760000228881836,23.93000030517578
2016-06-27,2000.5400390625,23.850000381469727,23.68000030517578
2016-06-28,2036.0899658203125,18.75,20.260000228881836
2016-06-29,2070.77001953125,16.639999389648438,18.729999542236328
2016-06-30,2098.860107421875,15.630000114440918,18.09000015258789
2016-07-01,2102.949951171875,14.770000457763672,17.649999618530273
2016-07-05,2088.550048828125,15.579999923706055,18.239999771118164
2016-07-06,2099.72998046875,14.960000038146973,17.739999771118164
2016-07-07,2097.89990234375,14.760000228881836,17.760000228881836
2016-07-08,2129.89990234375,13.199999809265137,16.489999771118164
2016-07-11,2137.159912109375,13.539999961853027,16.489999771118164
2016-07-12,2152.139892578125,13.550000190734863,16.170000076293945
2016-07-13,2152.429931640625,13.039999961853027,15.970000267028809
2016-07-14,2163.75,12.819999694824219,15.859999656677246
2016-07-15,2161.739990234375,12.670000076293945,15.989999771118164
2016-07-18,2166.889892578125,12.4399995803833,15.770000457763672
2016-07-19,2163.780029296875,11.970000267028809,15.739999771118164
2016-07-20,2173.02001953125,11.770000457763672,15.4399995803833
2016-07-21,2165.169921875,12.739999771118164,16.100000381469727
2016-07-22,2175.030029296875,12.020000457763672,15.800000190734863
2016-07-25,2168.47998046875,12.869999885559082,16.270000457763672
2016-07-26,2169.179931640625,13.050000190734863,16.31999969482422
2016-07-27,2166.580078125,12.829999923706055,16.100000381469727
2016-07-28,2170.06005859375,12.720000267028809,16.0
2016-07-29,2173.60009765625,11.869999885559082,15.420000076293945
2016-08-01,2170.840087890625,12.4399995803833,15.699999809265137
2016-08-02,2157.030029296875,13.369999885559082,16.389999389648438
2016-08-03,2163.7900390625,12.859999656677246,16.079999923706055
2016-08-04,2164.25,12.420000076293945,15.710000038146973
2016-08-05,2182.8701171875,11.390000343322754,15.140000343322754
2016-08-08,2180.889892578125,11.5,15.15999984741211
2016-08-09,2181.739990234375,11.65999984741211,15.109999656677246
2016-08-10,2175.489990234375,12.050000190734863,15.40999984741211
2016-08-11,2185.7900390625,11.680000305175781,15.300000190734863
2016-08-12,2184.050048828125,11.550000190734863,15.260000228881836
2016-08-15,2190.14990234375,11.8100004196167,15.380000114440918
2016-08-16,2178.14990234375,12.640000343322754,16.020000457763672
2016-08-17,2182.219970703125,12.1899995803833,15.520000457763672
2016-08-18,2187.02001953125,11.430000305175781,15.15999984741211
2016-08-19,2183.8701171875,11.34000015258789,15.130000114440918
2016-08-22,2182.639892578125,12.270000457763672,15.5
2016-08-23,2186.89990234375,12.380000114440918,15.420000076293945
2016-08-24,2175.43994140625,13.449999809265137,16.0
2016-08-25,2172.469970703125,13.630000114440918,16.1299991607666
2016-08-26,2169.0400390625,13.649999618530273,16.239999771118164
2016-08-29,2180.3798828125,12.9399995803833,15.930000305175781
2016-08-30,2176.1201171875,13.119999885559082,16.030000686645508
2016-08-31,2170.949951171875,13.420000076293945,16.139999389648438
2016-09-01,2170.860107421875,13.479999542236328,16.309999465942383
2016-09-02,2179.97998046875,11.979999542236328,15.649999618530273
2016-09-06,2186.47998046875,12.020000457763672,15.5600004196167
2016-09-07,2186.159912109375,11.9399995803833,15.489999771118164
2016-09-08,2181.300048828125,12.510000228881836,15.8100004196167
2016-09-09,2127.81005859375,17.5,18.829999923706055
2016-09-12,2159.0400390625,15.15999984741211,17.270000457763672
2016-09-13,2127.02001953125,17.850000381469727,19.049999237060547
2016-09-14,2125.77001953125,18.139999389648438,19.350000381469727
2016-09-15,2147.260009765625,16.299999237060547,18.190000534057617
2016-09-16,2139.159912109375,15.369999885559082,17.8799991607666
2016-09-19,2139.1201171875,15.529999732971191,17.780000686645508
2016-09-20,2139.760009765625,15.920000076293945,17.989999771118164
